transaction_id,amfi_code,transaction_date,transaction_type,amount,state,kyc_status,age_group,gender,city_tier
8619,120007,2025-12-27,SIP,216638.22,Delhi,Verified,46-60,Male,B30
8620,120014,2025-10-29,Redemption,334623.82,Tamil Nadu,Verified,36-45,Female,B30
8621,120025,2025-10-03,Lumpsum,371285.76,Kerala,Pending,26-35,Female,T30
8622,120034,2025-10-06,Lumpsum,260446.98,Maharashtra,Pending,26-35,Female,B30
8623,120010,2025-05-24,SIP,267987.73,Karnataka,Pending,46-60,Female,B30
8624,120016,2023-04-24,Redemption,362767.34,Delhi,Rejected,46-60,Male,T30
8625,120006,2024-07-03,Lumpsum,147974.25,Karnataka,Verified,60+,Male,T30
8626,120016,2025-06-21,Lumpsum,261014.28,Telangana,Pending,46-60,Male,B30
8627,120036,2022-11-16,Redemption,438911.37,Gujarat,Rejected,18-25,Male,B30
8628,120039,2025-11-06,SIP,112971.17,Karnataka,Pending,46-60,Female,B30
8629,120006,2023-01-18,Redemption,219247.19,Tamil Nadu,Rejected,46-60,Female,T30
8630,120037,2025-02-10,Redemption,302023.07,Maharashtra,Pending,18-25,Female,B30
8631,120003,2025-05-21,SIP,255571.0,Delhi,Pending,36-45,Female,T30
8632,120032,2025-12-12,Redemption,169862.86,Gujarat,Rejected,18-25,Male,B30
8633,120021,2024-04-22,SIP,360890.53,Karnataka,Verified,36-45,Male,B30
8634,120022,2025-10-15,Lumpsum,378250.05,West Bengal,Pending,60+,Male,T30
8635,120000,2025-04-23,SIP,192152.93,Karnataka,Pending,26-35,Female,B30
8636,120034,2024-06-11,Redemption,367368.73,Gujarat,Verified,18-25,Male,T30
8637,120015,2025-07-16,Redemption,237227.63,Gujarat,Verified,26-35,Male,T30
8638,120016,2023-11-16,Lumpsum,468958.64,Telangana,Verified,26-35,Female,T30
8639,120027,2024-11-23,SIP,286406.68,Telangana,Rejected,46-60,Female,B30
8640,120037,2022-06-04,Lumpsum,71142.6,Kerala,Pending,36-45,Female,B30
8641,120031,2025-10-23,SIP,226406.0,Maharashtra,Rejected,26-35,Female,B30
8642,120015,2023-10-10,SIP,404719.1,Kerala,Verified,46-60,Female,B30
8643,120014,2022-10-28,Lumpsum,386258.4,Tamil Nadu,Rejected,26-35,Female,B30
8644,120028,2024-06-11,SIP,387488.82,Telangana,Rejected,60+,Male,T30
8645,120015,2022-05-23,Redemption,363549.15,Kerala,Verified,46-60,Female,B30
8646,120010,2023-11-14,Redemption,213317.38,Tamil Nadu,Pending,18-25,Female,T30
8647,120012,2022-07-21,Redemption,461785.51,Kerala,Verified,26-35,Male,B30
8648,120019,2023-04-27,SIP,317815.36,Kerala,Pending,60+,Male,T30
8649,120007,2024-01-23,SIP,338867.04,Tamil Nadu,Rejected,36-45,Female,T30
8650,120009,2023-03-17,SIP,269805.69,Karnataka,Rejected,26-35,Female,T30
8651,120005,2024-06-19,SIP,422365.81,Telangana,Rejected,60+,Female,T30
8652,120015,2025-02-23,Lumpsum,392857.95,Karnataka,Rejected,26-35,Male,T30
8653,120004,2025-02-25,Redemption,172797.06,Karnataka,Pending,60+,Male,T30
8654,120028,2022-12-09,Redemption,165463.6,Maharashtra,Verified,18-25,Female,B30
8655,120029,2025-02-25,SIP,343370.01,Kerala,Rejected,60+,Female,T30
8656,120016,2024-06-24,Lumpsum,231396.19,Kerala,Rejected,36-45,Female,B30
8657,120035,2025-12-13,Redemption,104343.89,Tamil Nadu,Verified,26-35,Female,B30
8658,120035,2023-12-14,Redemption,206650.17,Maharashtra,Rejected,26-35,Male,B30
8659,120029,2022-11-03,Redemption,293784.09,Maharashtra,Rejected,46-60,Male,T30
8660,120007,2025-05-09,Redemption,209724.32,Gujarat,Rejected,46-60,Male,T30
8661,120031,2024-08-13,Lumpsum,143745.6,Delhi,Verified,60+,Female,B30
8662,120024,2022-07-13,SIP,366501.8,Maharashtra,Verified,18-25,Male,B30
8663,120019,2022-12-09,Redemption,158899.07,Gujarat,Pending,36-45,Female,T30
8664,120026,2024-11-10,Lumpsum,28946.12,Telangana,Verified,26-35,Female,B30
8665,120005,2022-04-08,Redemption,443412.03,Tamil Nadu,Rejected,18-25,Male,B30
8666,120011,2024-12-27,Lumpsum,424803.34,Kerala,Pending,26-35,Male,B30
8667,120024,2023-02-23,Lumpsum,78148.32,West Bengal,Rejected,18-25,Female,B30
8668,120034,2025-11-25,SIP,106063.43,West Bengal,Rejected,60+,Female,T30
8669,120017,2024-04-08,Lumpsum,240993.76,Karnataka,Rejected,18-25,Male,T30
8670,120012,2025-02-02,Lumpsum,218228.07,Delhi,Verified,18-25,Female,T30
8671,120029,2025-12-01,SIP,132504.69,Kerala,Verified,46-60,Female,B30
8672,120009,2022-03-14,SIP,376038.48,Telangana,Pending,60+,Male,B30
8673,120028,2022-06-03,Lumpsum,417876.15,Telangana,Pending,60+,Male,T30
8674,120029,2023-01-18,Redemption,232570.19,Gujarat,Pending,36-45,Female,B30
8675,120036,2022-09-01,Lumpsum,219546.75,West Bengal,Rejected,60+,Male,B30
8676,120033,2024-05-17,Lumpsum,350284.26,Tamil Nadu,Rejected,60+,Male,T30
8677,120025,2023-02-09,SIP,167011.73,Delhi,Verified,36-45,Female,T30
8678,120030,2023-01-14,Lumpsum,162041.24,Telangana,Verified,26-35,Male,B30
8679,120028,2022-09-19,SIP,19907.59,West Bengal,Rejected,36-45,Female,T30
8680,120019,2025-06-17,Lumpsum,260439.28,West Bengal,Rejected,46-60,Male,B30
8681,120032,2022-01-07,SIP,366935.34,Delhi,Pending,46-60,Female,B30
8682,120007,2023-04-02,Redemption,291051.84,West Bengal,Rejected,60+,Male,B30
8683,120018,2025-02-18,Lumpsum,92926.24,Delhi,Pending,18-25,Male,T30
8684,120006,2022-05-20,Lumpsum,127769.44,Karnataka,Pending,60+,Female,B30
8685,120022,2024-02-17,Lumpsum,282590.38,West Bengal,Rejected,26-35,Male,T30
8686,120034,2025-04-17,SIP,250185.64,Gujarat,Pending,36-45,Male,B30
8687,120023,2022-06-06,Redemption,34366.68,Kerala,Pending,18-25,Female,B30
8688,120022,2022-05-06,SIP,14739.43,West Bengal,Rejected,26-35,Female,T30
8689,120026,2023-12-12,SIP,323475.33,Delhi,Pending,60+,Male,B30
8690,120012,2023-01-12,Lumpsum,195296.42,Kerala,Verified,36-45,Female,T30
8691,120028,2023-05-04,SIP,57351.43,Telangana,Rejected,26-35,Female,T30
8692,120017,2024-02-19,SIP,48031.22,Maharashtra,Pending,18-25,Male,T30
8693,120020,2025-08-31,Lumpsum,165216.26,Maharashtra,Verified,18-25,Female,B30
8694,120033,2025-07-08,Lumpsum,497356.84,Telangana,Pending,18-25,Male,B30
8695,120002,2025-01-09,Redemption,351800.53,Maharashtra,Pending,18-25,Male,B30
8696,120015,2025-03-30,Redemption,316810.82,Delhi,Pending,60+,Female,B30
8697,120018,2025-06-28,SIP,386588.95,Telangana,Verified,18-25,Female,T30
8698,120038,2024-11-16,Lumpsum,166714.13,Kerala,Rejected,18-25,Female,B30
8699,120039,2024-10-05,Redemption,34180.94,Tamil Nadu,Pending,36-45,Male,T30
8700,120038,2023-06-19,Lumpsum,455716.57,West Bengal,Verified,36-45,Female,B30
8701,120018,2023-10-14,Lumpsum,121644.75,Telangana,Verified,36-45,Female,T30
8702,120018,2024-05-22,Redemption,401171.91,Karnataka,Rejected,60+,Female,B30
8703,120004,2023-01-30,Redemption,209101.18,Telangana,Rejected,26-35,Female,T30
8704,120011,2025-05-26,Lumpsum,38030.38,Gujarat,Verified,60+,Female,T30
8705,120027,2022-11-13,Lumpsum,423596.88,Kerala,Verified,36-45,Male,B30
8706,120015,2025-03-09,SIP,176553.55,Kerala,Verified,60+,Female,B30
8707,120011,2023-11-13,SIP,112237.86,Delhi,Verified,60+,Male,B30
8708,120037,2022-12-20,SIP,246358.54,Maharashtra,Pending,60+,Male,T30
8709,120012,2024-05-03,Redemption,335899.73,Kerala,Verified,60+,Female,B30
8710,120039,2025-03-17,SIP,162164.81,Gujarat,Pending,46-60,Male,B30
8711,120021,2022-11-07,Lumpsum,303380.81,West Bengal,Rejected,36-45,Male,T30
8712,120032,2022-08-29,Redemption,331906.91,Gujarat,Pending,46-60,Female,T30
8713,120004,2022-04-22,Lumpsum,360270.96,Karnataka,Pending,26-35,Male,B30
8714,120037,2022-10-11,Lumpsum,314134.14,Telangana,Pending,46-60,Male,T30
8715,120022,2024-06-03,Lumpsum,344158.55,Karnataka,Verified,26-35,Female,T30
8716,120028,2022-11-30,Lumpsum,135585.8,Karnataka,Pending,46-60,Male,B30
8717,120039,2023-03-27,Redemption,472847.92,West Bengal,Rejected,26-35,Female,T30
8718,120033,2022-08-18,Lumpsum,203791.71,Delhi,Pending,26-35,Female,B30
8719,120001,2023-08-16,Redemption,476623.41,Gujarat,Verified,60+,Female,B30
8720,120026,2025-12-01,SIP,215771.75,Kerala,Pending,18-25,Female,T30
8721,120023,2022-04-26,SIP,422823.41,Kerala,Verified,46-60,Male,B30
8722,120010,2023-11-17,Lumpsum,36490.98,Tamil Nadu,Rejected,60+,Male,T30
8723,120037,2024-10-12,Lumpsum,31339.53,West Bengal,Rejected,26-35,Male,T30
8724,120024,2022-03-12,Redemption,284525.26,Karnataka,Pending,18-25,Female,B30
8725,120013,2022-08-12,SIP,255735.82,Gujarat,Verified,36-45,Male,T30
8726,120010,2025-12-22,Redemption,328819.1,Gujarat,Pending,46-60,Male,B30
8727,120019,2024-01-08,SIP,171512.02,Karnataka,Pending,26-35,Female,B30
8728,120033,2024-10-13,SIP,443805.97,Gujarat,Pending,46-60,Female,B30
8729,120003,2024-06-14,Lumpsum,299814.07,Delhi,Pending,46-60,Male,T30
8730,120007,2023-02-15,SIP,125774.56,Kerala,Verified,18-25,Male,T30
8731,120022,2024-11-22,SIP,75827.14,Karnataka,Verified,36-45,Female,T30
8732,120011,2024-01-11,Lumpsum,75054.13,Kerala,Verified,36-45,Female,B30
8733,120027,2023-09-18,Lumpsum,236851.21,Karnataka,Verified,60+,Female,B30
8734,120011,2024-08-18,Redemption,352331.34,Gujarat,Rejected,36-45,Female,T30
8735,120000,2024-02-01,SIP,190301.79,Kerala,Rejected,36-45,Male,B30
8736,120037,2025-08-01,SIP,268700.38,Telangana,Verified,18-25,Male,T30
8737,120024,2022-12-11,Redemption,452024.38,Maharashtra,Rejected,60+,Male,B30
8738,120022,2023-05-24,SIP,398216.09,Kerala,Verified,26-35,Female,B30
8739,120006,2023-01-09,Lumpsum,488962.83,Kerala,Pending,36-45,Male,T30
8740,120023,2022-09-18,Lumpsum,101521.93,Gujarat,Pending,60+,Male,T30
8741,120028,2023-02-12,Lumpsum,378077.95,Telangana,Rejected,46-60,Male,B30
8742,120029,2023-05-27,Lumpsum,64749.91,Delhi,Verified,18-25,Male,B30
8743,120039,2025-10-08,Redemption,323500.22,Karnataka,Verified,36-45,Female,B30
8744,120006,2024-09-13,SIP,229774.45,Karnataka,Verified,46-60,Female,T30
8745,120016,2024-12-19,SIP,127790.14,Karnataka,Rejected,36-45,Female,T30
8746,120013,2025-08-30,Redemption,104256.46,Gujarat,Verified,46-60,Female,B30
8747,120004,2024-03-27,SIP,468785.22,Kerala,Pending,60+,Female,T30
8748,120033,2022-12-01,Redemption,231758.14,Maharashtra,Verified,60+,Male,B30
8749,120017,2025-03-30,Redemption,439611.44,Kerala,Pending,26-35,Male,B30
8750,120012,2023-07-15,SIP,18036.4,Maharashtra,Pending,46-60,Male,T30
8751,120035,2025-03-13,Lumpsum,258327.12,West Bengal,Rejected,46-60,Female,B30
8752,120030,2024-05-14,Lumpsum,331148.68,Karnataka,Pending,18-25,Female,T30
8753,120034,2024-05-21,Lumpsum,202348.12,West Bengal,Pending,46-60,Female,B30
8754,120012,2025-02-23,Redemption,434574.06,Maharashtra,Verified,26-35,Male,T30
8755,120024,2025-04-20,Redemption,186157.29,Maharashtra,Rejected,36-45,Female,B30
8756,120020,2024-10-16,SIP,280537.09,Maharashtra,Rejected,36-45,Female,T30
8757,120038,2022-05-05,SIP,323064.74,Tamil Nadu,Pending,60+,Male,T30
8758,120029,2023-08-25,SIP,454272.01,Gujarat,Pending,60+,Male,T30
8759,120004,2023-12-02,Lumpsum,467257.46,Delhi,Pending,18-25,Male,T30
8760,120008,2024-11-07,Redemption,467981.99,Tamil Nadu,Pending,18-25,Female,T30
8761,120034,2023-06-11,Redemption,146863.79,West Bengal,Rejected,60+,Female,B30
8762,120017,2022-05-15,Lumpsum,192530.53,Delhi,Pending,60+,Male,T30
8763,120039,2024-07-03,Lumpsum,451204.27,Karnataka,Rejected,46-60,Female,T30
8764,120019,2022-08-28,Redemption,38763.56,Karnataka,Pending,60+,Male,B30
8765,120000,2023-05-09,SIP,368193.89,Gujarat,Rejected,18-25,Male,B30
8766,120019,2025-06-11,Lumpsum,263065.32,Maharashtra,Pending,60+,Male,T30
8767,120034,2025-08-10,Lumpsum,376144.0,Delhi,Pending,26-35,Female,T30
8768,120027,2023-05-27,SIP,93475.85,Maharashtra,Pending,36-45,Male,B30
8769,120019,2023-02-20,SIP,314643.89,Tamil Nadu,Verified,60+,Female,T30
8770,120004,2025-03-05,Redemption,196793.76,Delhi,Rejected,60+,Female,T30
8771,120009,2022-01-01,SIP,285372.26,Kerala,Rejected,46-60,Female,T30
8772,120018,2025-08-04,Redemption,238078.85,Kerala,Rejected,60+,Female,T30
8773,120029,2024-04-05,Redemption,165676.74,Telangana,Verified,60+,Female,T30
8774,120023,2025-06-14,Lumpsum,469331.34,Telangana,Verified,36-45,Male,T30
8775,120007,2022-01-26,Lumpsum,315424.55,Kerala,Pending,46-60,Female,T30
8776,120010,2022-08-18,Lumpsum,435847.63,Karnataka,Pending,36-45,Male,T30
8777,120022,2023-07-29,Lumpsum,461314.49,West Bengal,Verified,36-45,Female,B30
8778,120013,2024-04-07,SIP,326293.77,Karnataka,Rejected,18-25,Female,T30
8779,120001,2022-10-04,Redemption,270951.69,West Bengal,Rejected,36-45,Male,B30
8780,120037,2024-04-16,SIP,410632.87,Kerala,Rejected,18-25,Female,T30
8781,120012,2023-04-11,Redemption,416515.52,Telangana,Verified,60+,Female,T30
8782,120020,2023-05-12,Lumpsum,221468.43,Telangana,Rejected,36-45,Female,B30
8783,120000,2023-04-18,Lumpsum,78922.58,Maharashtra,Pending,18-25,Male,T30
8784,120000,2023-05-30,Lumpsum,443703.88,Delhi,Rejected,26-35,Female,T30
8785,120015,2023-07-18,Redemption,91856.98,Telangana,Rejected,60+,Female,B30
8786,120028,2024-06-09,SIP,288105.02,West Bengal,Verified,18-25,Male,B30
8787,120006,2024-08-20,SIP,24592.26,Gujarat,Verified,36-45,Male,T30
8788,120020,2022-11-01,Lumpsum,442560.91,West Bengal,Pending,18-25,Male,T30
8789,120038,2023-06-26,SIP,150501.16,Karnataka,Rejected,36-45,Male,T30
8790,120001,2022-11-23,Lumpsum,338387.99,Maharashtra,Rejected,46-60,Female,B30
8791,120022,2024-10-30,Redemption,245145.58,Delhi,Verified,36-45,Female,T30
8792,120013,2025-05-17,SIP,317823.14,West Bengal,Verified,60+,Male,T30
8793,120011,2024-06-20,SIP,387255.53,Delhi,Pending,60+,Male,T30
8794,120019,2022-12-19,Redemption,227585.74,Karnataka,Pending,26-35,Female,B30
8795,120008,2022-06-12,Redemption,94141.25,Tamil Nadu,Verified,36-45,Female,B30
8796,120025,2022-08-04,Redemption,285782.0,Gujarat,Pending,26-35,Male,T30
8797,120032,2022-06-20,Lumpsum,71338.15,Karnataka,Verified,26-35,Male,B30
8798,120036,2022-09-06,Lumpsum,446963.29,Telangana,Verified,26-35,Female,B30
8799,120000,2024-08-12,Lumpsum,184356.71,Karnataka,Verified,36-45,Female,T30
8800,120010,2022-12-19,Lumpsum,294057.08,Karnataka,Verified,18-25,Male,B30
8801,120006,2022-04-12,Redemption,402378.31,Delhi,Verified,60+,Female,T30
8802,120010,2024-06-26,Lumpsum,465154.8,Gujarat,Rejected,26-35,Female,B30
8803,120004,2025-04-23,SIP,282923.92,Maharashtra,Verified,60+,Male,B30
8804,120036,2025-10-03,SIP,378659.59,Kerala,Verified,18-25,Male,B30
8805,120023,2023-06-12,Redemption,412663.89,Karnataka,Pending,60+,Male,T30
8806,120035,2022-07-08,Redemption,455939.17,Maharashtra,Rejected,46-60,Female,T30
8807,120012,2024-06-20,SIP,442614.65,Kerala,Verified,60+,Female,T30
8808,120022,2023-08-16,SIP,231092.46,Maharashtra,Rejected,36-45,Male,T30
8809,120004,2024-04-12,Lumpsum,262125.03,Telangana,Rejected,26-35,Male,T30
8810,120008,2025-05-04,SIP,377133.47,Maharashtra,Verified,26-35,Male,T30
8811,120039,2024-01-31,Lumpsum,204423.99,Maharashtra,Pending,26-35,Male,B30
8812,120005,2023-06-29,SIP,422157.21,Telangana,Rejected,46-60,Male,T30
8813,120029,2025-11-15,Redemption,460340.37,Karnataka,Rejected,26-35,Female,T30
8814,120035,2025-07-24,SIP,16392.34,Kerala,Verified,36-45,Male,T30
8815,120038,2025-08-31,Redemption,490215.06,West Bengal,Rejected,46-60,Female,T30
8816,120023,2025-06-16,Redemption,475995.87,West Bengal,Verified,60+,Male,B30
8817,120036,2023-11-11,Lumpsum,47252.62,Tamil Nadu,Rejected,36-45,Female,T30
8818,120021,2022-12-31,SIP,196745.86,Kerala,Rejected,60+,Female,T30
8819,120008,2025-12-21,Lumpsum,422191.12,Maharashtra,Verified,18-25,Female,B30
8820,120019,2022-08-22,Redemption,320116.3,Karnataka,Rejected,46-60,Female,B30
8821,120036,2022-02-17,Redemption,185954.69,Telangana,Verified,18-25,Male,B30
8822,120015,2025-01-24,Lumpsum,29516.79,Delhi,Verified,36-45,Female,T30
8823,120013,2022-02-02,SIP,341812.63,Telangana,Pending,60+,Female,T30
8824,120039,2022-08-05,Lumpsum,41121.45,Karnataka,Rejected,18-25,Male,T30
8825,120016,2023-09-03,Redemption,175404.14,Tamil Nadu,Verified,18-25,Female,T30
8826,120027,2022-11-04,Lumpsum,145108.77,Tamil Nadu,Rejected,60+,Female,T30
8827,120021,2022-12-01,Lumpsum,415434.24,Tamil Nadu,Pending,36-45,Female,T30
8828,120027,2023-12-12,Redemption,72595.37,West Bengal,Verified,46-60,Male,T30
8829,120003,2025-06-22,Redemption,197654.6,Maharashtra,Rejected,18-25,Male,B30
8830,120013,2025-04-23,Redemption,239269.96,Telangana,Pending,18-25,Male,B30
8831,120009,2024-02-24,Lumpsum,6062.31,Tamil Nadu,Rejected,18-25,Female,T30
8832,120003,2023-12-30,Lumpsum,283985.6,Gujarat,Pending,60+,Male,B30
8833,120006,2024-10-04,Lumpsum,318717.58,Karnataka,Rejected,36-45,Female,B30
8834,120018,2024-06-20,Lumpsum,399156.94,Telangana,Rejected,26-35,Female,T30
8835,120006,2025-04-18,Lumpsum,273422.5,West Bengal,Verified,36-45,Male,B30
8836,120026,2023-10-03,Lumpsum,58600.21,West Bengal,Verified,36-45,Female,B30
8837,120018,2025-03-23,Redemption,120259.4,Maharashtra,Pending,18-25,Female,B30
8838,120030,2023-04-19,Lumpsum,63095.81,Tamil Nadu,Rejected,18-25,Female,B30
8839,120019,2025-05-21,Redemption,40507.44,West Bengal,Rejected,46-60,Female,T30
8840,120024,2023-10-09,Lumpsum,287772.48,Karnataka,Rejected,18-25,Female,B30
8841,120018,2024-04-09,Lumpsum,202007.3,West Bengal,Rejected,46-60,Female,T30
8842,120017,2025-08-10,Redemption,79083.19,Tamil Nadu,Verified,26-35,Female,B30
8843,120025,2025-11-25,Redemption,95159.59,Gujarat,Pending,36-45,Male,T30
8844,120011,2022-01-31,SIP,259526.38,Tamil Nadu,Rejected,18-25,Female,T30
8845,120030,2025-04-01,Lumpsum,191407.88,Tamil Nadu,Rejected,26-35,Male,B30
8846,120021,2023-04-24,SIP,189706.12,Maharashtra,Verified,36-45,Male,T30
8847,120037,2023-03-02,SIP,119045.86,Kerala,Pending,18-25,Female,B30
8848,120017,2022-01-28,Lumpsum,370896.97,Tamil Nadu,Rejected,26-35,Female,T30
8849,120034,2025-02-07,Lumpsum,235065.66,Kerala,Pending,36-45,Female,T30
8850,120025,2025-04-09,Redemption,195950.24,Tamil Nadu,Verified,36-45,Male,B30
8851,120031,2022-01-16,Redemption,130280.54,Gujarat,Pending,18-25,Female,T30
8852,120000,2024-05-01,SIP,406904.97,Karnataka,Verified,26-35,Female,B30
8853,120009,2024-06-03,Redemption,126246.74,Telangana,Pending,46-60,Male,B30
8854,120038,2025-08-22,Lumpsum,207948.36,Telangana,Verified,60+,Male,T30
8855,120035,2023-01-15,SIP,268335.84,Maharashtra,Verified,46-60,Male,T30
8856,120017,2024-01-03,Redemption,30156.15,Karnataka,Pending,36-45,Female,B30
8857,120003,2022-08-22,SIP,402920.61,Gujarat,Pending,60+,Female,T30
8858,120033,2023-01-07,Lumpsum,48868.03,Gujarat,Pending,60+,Male,T30
8859,120020,2022-02-11,Lumpsum,165517.47,Karnataka,Verified,36-45,Female,B30
8860,120022,2024-03-29,Lumpsum,394738.39,Kerala,Verified,36-45,Male,B30
8861,120001,2025-08-02,SIP,373443.64,Karnataka,Pending,60+,Female,T30
8862,120028,2024-09-10,SIP,320920.6,Karnataka,Verified,60+,Male,B30
8863,120031,2025-09-14,Lumpsum,429789.44,Delhi,Verified,26-35,Female,T30
8864,120002,2023-01-18,Redemption,357328.53,Kerala,Rejected,36-45,Male,B30
8865,120002,2022-04-07,SIP,437685.53,Gujarat,Rejected,60+,Female,T30
8866,120032,2024-01-31,Lumpsum,355941.4,Maharashtra,Pending,46-60,Male,T30
8867,120036,2024-06-25,Lumpsum,384751.4,Gujarat,Pending,46-60,Female,T30
8868,120005,2023-10-16,Lumpsum,339514.2,Karnataka,Pending,26-35,Female,T30
8869,120037,2022-08-08,Lumpsum,335335.46,Gujarat,Rejected,60+,Male,B30
8870,120027,2022-06-16,Redemption,155424.07,Maharashtra,Verified,18-25,Female,T30
8871,120021,2023-01-22,SIP,185201.33,Gujarat,Rejected,18-25,Male,T30
8872,120026,2024-02-26,SIP,306570.33,Kerala,Rejected,26-35,Female,B30
8873,120027,2023-10-20,Redemption,121807.68,Telangana,Rejected,60+,Male,T30
8874,120001,2024-03-14,SIP,347532.46,Tamil Nadu,Pending,46-60,Male,B30
8875,120009,2025-11-10,Lumpsum,40405.7,Gujarat,Rejected,60+,Female,B30
8876,120033,2024-12-30,SIP,276617.85,Kerala,Verified,60+,Male,T30
8877,120008,2022-10-23,SIP,367831.52,Delhi,Pending,26-35,Male,T30
8878,120032,2023-05-24,SIP,202401.69,Maharashtra,Rejected,60+,Female,T30
8879,120006,2024-08-31,Redemption,351425.01,Delhi,Verified,26-35,Male,B30
8880,120013,2024-04-06,Redemption,30927.14,Maharashtra,Rejected,60+,Female,T30
8881,120033,2022-12-01,Redemption,491428.79,West Bengal,Pending,60+,Female,T30
8882,120022,2025-03-28,Redemption,95920.35,West Bengal,Rejected,26-35,Female,B30
8883,120002,2022-01-23,Lumpsum,155059.67,Kerala,Pending,46-60,Female,B30
8884,120006,2023-01-21,Redemption,469622.44,Maharashtra,Rejected,60+,Male,B30
8885,120028,2024-02-08,Lumpsum,393904.61,Telangana,Rejected,18-25,Male,B30
8886,120036,2025-03-25,Lumpsum,450696.64,Telangana,Verified,60+,Male,B30
8887,120026,2023-03-08,Redemption,199532.09,Karnataka,Verified,46-60,Male,B30
8888,120034,2022-08-18,Redemption,331793.55,Gujarat,Verified,36-45,Male,B30
8889,120018,2023-07-14,SIP,107094.27,Maharashtra,Verified,46-60,Male,B30
8890,120034,2023-10-30,Lumpsum,310655.35,Delhi,Verified,60+,Male,T30
8891,120029,2024-04-03,SIP,326333.83,Maharashtra,Rejected,26-35,Female,T30
8892,120026,2025-06-29,Lumpsum,46210.7,Kerala,Verified,26-35,Female,T30
8893,120012,2025-01-08,Lumpsum,448699.52,West Bengal,Rejected,36-45,Female,B30
8894,120024,2023-06-06,Redemption,232522.75,West Bengal,Pending,26-35,Female,B30
8895,120007,2023-05-26,Lumpsum,123687.9,Telangana,Rejected,18-25,Male,T30
8896,120001,2024-01-23,Lumpsum,262312.67,Delhi,Rejected,46-60,Male,T30
8897,120024,2022-07-06,SIP,130030.59,Delhi,Rejected,26-35,Female,B30
8898,120022,2025-08-20,Lumpsum,249057.64,Kerala,Verified,18-25,Male,B30
8899,120026,2024-06-13,Lumpsum,394606.67,Telangana,Rejected,18-25,Male,T30
8900,120032,2024-09-25,Lumpsum,293437.67,Gujarat,Verified,18-25,Male,B30
8901,120028,2025-04-27,Lumpsum,159561.39,Gujarat,Pending,36-45,Female,T30
8902,120034,2025-06-21,Lumpsum,343151.36,Telangana,Pending,26-35,Female,B30
8903,120023,2022-01-18,Redemption,51303.41,Delhi,Rejected,26-35,Male,T30
8904,120031,2024-09-29,Redemption,132253.58,Delhi,Pending,26-35,Male,T30
8905,120012,2022-04-01,Redemption,146894.0,Kerala,Pending,46-60,Male,B30
